interaction_id,customer_id,product_id,interaction_type,rating,category,price,date
I019804,C0394,P0294,purchase,1,Beauty,1976.98,2024-09-11
I019805,C0394,P0297,purchase,5,Beauty,858.47,2021-09-20
I019806,C0394,P0213,purchase,4,Home & Kitchen,2453.01,2022-10-27
I019807,C0394,P0216,purchase,1,Home & Kitchen,318.92,2024-10-25
I019808,C0394,P0346,view,0,Beauty,2926.08,2024-09-18
I019809,C0394,P0260,view,0,Sports,859.89,2022-11-26
I019810,C0394,P0113,purchase,1,Books,692.24,2025-05-28
I019811,C0394,P0268,purchase,4,Sports,350.5,2021-12-22
I019812,C0394,P0312,view,0,Beauty,2824.53,2024-08-16
I019813,C0394,P0076,view,0,Books,3009.29,2024-10-07
I019814,C0394,P0454,cart,0,Grocery,5043.93,2022-06-13
I019815,C0394,P0394,purchase,1,Toys,2478.62,2024-04-18
I019816,C0394,P0119,purchase,5,Books,965.98,2024-12-31
I019817,C0394,P0077,purchase,1,Books,1639.97,2023-05-17
I019818,C0394,P0454,cart,0,Grocery,5043.93,2023-06-30
I019819,C0394,P0338,cart,0,Beauty,493.14,2023-12-03
I019820,C0394,P0332,view,0,Beauty,867.15,2022-08-23
I019821,C0394,P0210,cart,0,Home & Kitchen,132.65,2024-09-04
I019822,C0394,P0431,purchase,5,Grocery,4772.51,2024-01-19
I019823,C0394,P0093,purchase,4,Books,3323.72,2023-06-25
I019824,C0394,P0410,purchase,2,Grocery,274.6,2024-04-23
I019825,C0394,P0139,view,0,Clothing,1018.43,2025-04-16
I019826,C0394,P0417,purchase,5,Grocery,3609.8,2024-04-21
I019827,C0394,P0206,cart,0,Home & Kitchen,2941.16,2023-01-21
I019828,C0394,P0451,view,0,Grocery,283.68,2023-04-30
I019829,C0394,P0200,cart,0,Home & Kitchen,1451.59,2023-09-26
I019830,C0394,P0332,purchase,3,Beauty,867.15,2025-02-13
I019831,C0394,P0430,purchase,2,Grocery,577.16,2022-07-23
I019832,C0394,P0298,view,0,Beauty,1098.34,2024-10-22
I019833,C0394,P0306,purchase,5,Beauty,260.73,2024-06-21
I019834,C0394,P0445,cart,0,Grocery,3300.0,2022-07-11
I019835,C0394,P0011,purchase,1,Electronics,822.02,2022-12-18
I019836,C0394,P0196,purchase,1,Home & Kitchen,2039.41,2022-05-28
I019837,C0394,P0269,view,0,Sports,1450.67,2024-09-04
I019838,C0394,P0288,cart,0,Beauty,285.47,2025-06-07
I019839,C0394,P0148,purchase,3,Clothing,910.79,2022-01-14
I019840,C0394,P0017,purchase,1,Electronics,151.49,2023-02-22
I019841,C0394,P0023,purchase,1,Electronics,1202.56,2022-11-10
I019842,C0394,P0388,view,0,Toys,1107.33,2023-08-10
I019843,C0394,P0086,purchase,2,Books,561.24,2025-04-01
I019844,C0394,P0086,purchase,1,Books,561.24,2022-06-19
I019845,C0394,P0011,purchase,1,Electronics,822.02,2025-03-24
I019846,C0394,P0194,purchase,4,Home & Kitchen,1830.49,2021-09-12
I019847,C0394,P0345,purchase,2,Beauty,118.63,2025-05-03
I019848,C0394,P0400,view,0,Grocery,2445.15,2025-03-17
I019849,C0394,P0094,purchase,5,Books,4052.29,2022-02-01
I019850,C0394,P0165,cart,0,Clothing,5292.9,2024-05-12
I019851,C0394,P0332,cart,0,Beauty,867.15,2022-04-05
I019852,C0394,P0429,purchase,5,Grocery,242.92,2022-04-24
I019853,C0394,P0160,cart,0,Clothing,696.73,2022-06-11
I019854,C0394,P0322,view,0,Beauty,1402.35,2021-12-15
I019855,C0394,P0161,cart,0,Clothing,4482.57,2024-05-27
I019856,C0394,P0043,cart,0,Electronics,612.21,2022-12-15
I019857,C0394,P0180,cart,0,Home & Kitchen,478.62,2024-04-01
I019858,C0394,P0324,purchase,5,Beauty,4968.0,2023-07-04
I019859,C0394,P0249,view,0,Sports,2434.06,2023-04-29
I019860,C0394,P0114,view,0,Books,463.68,2023-04-23
I019861,C0394,P0369,purchase,1,Toys,241.02,2023-12-25
I019862,C0394,P0328,purchase,5,Beauty,443.38,2022-07-24
I019863,C0394,P0340,view,0,Beauty,394.02,2024-10-26
I019864,C0394,P0098,view,0,Books,4225.94,2024-03-30
I019865,C0394,P0184,view,0,Home & Kitchen,5324.36,2022-02-14
I019866,C0394,P0269,purchase,1,Sports,1450.67,2022-11-24
I019867,C0394,P0319,purchase,1,Beauty,480.57,2021-08-22
I019868,C0394,P0301,view,0,Beauty,2728.95,2022-07-02
I019869,C0394,P0400,purchase,1,Grocery,2445.15,2025-01-08
I019870,C0394,P0440,cart,0,Grocery,564.97,2022-06-24
I019871,C0394,P0449,purchase,5,Grocery,548.0,2021-10-22
I019872,C0394,P0116,view,0,Books,1902.52,2022-01-06
I019873,C0394,P0013,cart,0,Electronics,997.12,2023-09-05
I019874,C0394,P0181,view,0,Home & Kitchen,5817.31,2022-05-28
I019875,C0394,P0225,view,0,Home & Kitchen,725.83,2024-11-29
I019876,C0394,P0111,purchase,5,Books,3052.51,2024-03-29
I019877,C0394,P0374,purchase,5,Toys,461.99,2024-09-19
I019878,C0394,P0017,view,0,Electronics,151.49,2021-11-27
I019879,C0394,P0050,view,0,Electronics,1244.64,2024-01-25
I019880,C0394,P0256,purchase,1,Sports,781.04,2023-05-27
I019881,C0394,P0040,view,0,Electronics,1341.68,2023-01-02
I019882,C0394,P0427,view,0,Grocery,480.26,2024-05-31
I019883,C0394,P0308,cart,0,Beauty,802.65,2024-01-03
I019884,C0394,P0400,view,0,Grocery,2445.15,2022-06-13
I019885,C0394,P0043,view,0,Electronics,612.21,2024-03-07
I019886,C0394,P0377,cart,0,Toys,1563.59,2023-05-26
I019887,C0394,P0080,purchase,5,Books,106.61,2024-08-28
I019888,C0394,P0179,purchase,1,Home & Kitchen,1073.31,2024-12-11
I019889,C0394,P0321,view,0,Beauty,913.31,2021-09-09
I019890,C0395,P0098,view,0,Books,4225.94,2024-09-16
I019891,C0395,P0268,purchase,5,Sports,350.5,2025-04-22
I019892,C0395,P0047,purchase,5,Electronics,759.78,2023-08-28
I019893,C0395,P0443,purchase,3,Grocery,508.07,2023-09-14
I019894,C0395,P0453,cart,0,Grocery,598.74,2023-07-22
I019895,C0395,P0246,cart,0,Sports,129.41,2023-10-22
I019896,C0395,P0235,purchase,2,Sports,1581.89,2023-10-20
I019897,C0395,P0246,purchase,2,Sports,129.41,2021-12-19
I019898,C0395,P0078,purchase,1,Books,2407.05,2023-04-19
I019899,C0395,P0093,purchase,2,Books,3323.72,2022-05-01
I019900,C0395,P0447,purchase,2,Grocery,711.22,2022-01-15
I019901,C0395,P0182,purchase,1,Home & Kitchen,3425.58,2025-02-27
I019902,C0395,P0413,view,0,Grocery,272.9,2022-04-06
I019903,C0395,P0003,cart,0,Electronics,257.0,2024-10-17
I019904,C0395,P0327,purchase,1,Beauty,933.75,2022-04-14
I019905,C0395,P0106,purchase,5,Books,2500.42,2023-07-31
I019906,C0395,P0308,view,0,Beauty,802.65,2022-08-21
I019907,C0395,P0359,purchase,1,Toys,381.53,2023-03-11
I019908,C0395,P0395,cart,0,Toys,675.51,2022-11-18
I019909,C0395,P0118,view,0,Books,161.9,2022-09-15
I019910,C0395,P0351,cart,0,Toys,2328.73,2022-04-22
I019911,C0395,P0002,purchase,5,Electronics,1468.41,2024-06-05
I019912,C0395,P0455,purchase,5,Grocery,4131.99,2022-01-12
I019913,C0395,P0242,cart,0,Sports,313.28,2022-10-28
I019914,C0395,P0086,purchase,5,Books,561.24,2023-06-08
I019915,C0395,P0353,purchase,3,Toys,2368.55,2023-07-14
I019916,C0395,P0283,view,0,Sports,2643.12,2024-07-03
I019917,C0395,P0002,view,0,Electronics,1468.41,2023-02-21
I019918,C0395,P0236,purchase,4,Sports,355.14,2022-08-29
I019919,C0395,P0399,purchase,3,Toys,200.38,2024-02-02
I019920,C0395,P0127,cart,0,Clothing,2226.27,2022-01-01
I019921,C0395,P0442,purchase,5,Grocery,3128.43,2023-02-10
I019922,C0395,P0411,purchase,5,Grocery,626.12,2021-12-24
I019923,C0395,P0213,cart,0,Home & Kitchen,2453.01,2022-05-22
I019924,C0395,P0236,view,0,Sports,355.14,2022-09-17
I019925,C0395,P0254,view,0,Sports,1133.47,2023-01-20
I019926,C0395,P0351,purchase,5,Toys,2328.73,2022-10-30
I019927,C0395,P0174,purchase,1,Clothing,527.97,2022-04-02
I019928,C0395,P0001,purchase,2,Electronics,2487.45,2022-03-29
I019929,C0395,P0249,cart,0,Sports,2434.06,2024-05-06
I019930,C0395,P0269,purchase,5,Sports,1450.67,2022-04-12
I019931,C0395,P0369,cart,0,Toys,241.02,2022-01-12
I019932,C0395,P0007,cart,0,Electronics,643.13,2024-10-23
I019933,C0395,P0350,view,0,Toys,567.09,2022-10-14
I019934,C0395,P0029,purchase,2,Electronics,431.55,2022-03-06
I019935,C0395,P0280,cart,0,Sports,2714.59,2024-07-28
I019936,C0395,P0088,purchase,1,Books,1595.0,2023-08-09
I019937,C0395,P0416,purchase,1,Grocery,3268.41,2022-02-16
I019938,C0395,P0245,view,0,Sports,515.54,2024-03-22
I019939,C0395,P0047,cart,0,Electronics,759.78,2024-04-17
I019940,C0395,P0011,cart,0,Electronics,822.02,2025-03-01
I019941,C0395,P0407,purchase,5,Grocery,1402.96,2022-12-08
I019942,C0395,P0435,cart,0,Grocery,1239.86,2024-12-11
I019943,C0395,P0373,purchase,1,Toys,4720.51,2022-10-15
I019944,C0395,P0358,purchase,3,Toys,920.5,2022-11-15
I019945,C0395,P0120,view,0,Books,404.62,2023-03-06
I019946,C0395,P0373,cart,0,Toys,4720.51,2022-11-19
I019947,C0395,P0057,purchase,4,Electronics,178.28,2024-05-13
I019948,C0395,P0396,purchase,1,Toys,1674.45,2023-11-07
I019949,C0395,P0249,view,0,Sports,2434.06,2024-06-25
I019950,C0395,P0414,purchase,3,Grocery,468.34,2025-04-20
I019951,C0395,P0186,purchase,3,Home & Kitchen,1580.51,2024-05-29
I019952,C0395,P0005,cart,0,Electronics,186.1,2023-10-13
I019953,C0395,P0395,cart,0,Toys,675.51,2024-04-24
I019954,C0395,P0416,view,0,Grocery,3268.41,2022-10-12
I019955,C0395,P0007,purchase,3,Electronics,643.13,2024-03-20
I019956,C0395,P0125,purchase,1,Clothing,1311.35,2022-04-01
I019957,C0395,P0167,purchase,5,Clothing,931.93,2024-09-21
I019958,C0395,P0328,view,0,Beauty,443.38,2023-02-05
I019959,C0395,P0112,cart,0,Books,2693.03,2024-02-16
I019960,C0395,P0431,cart,0,Grocery,4772.51,2023-01-13
I019961,C0395,P0443,view,0,Grocery,508.07,2022-12-25
I019962,C0395,P0319,view,0,Beauty,480.57,2024-11-27
I019963,C0395,P0451,cart,0,Grocery,283.68,2023-09-13
I019964,C0395,P0068,cart,0,Books,1192.94,2025-06-09
I019965,C0395,P0043,purchase,4,Electronics,612.21,2022-10-25
I019966,C0395,P0238,view,0,Sports,1463.26,2023-07-17
I019967,C0395,P0391,cart,0,Toys,1357.8,2024-04-29
I019968,C0395,P0322,cart,0,Beauty,1402.35,2023-02-19
I019969,C0395,P0349,view,0,Toys,2714.37,2025-05-13
I019970,C0395,P0442,purchase,5,Grocery,3128.43,2025-05-15
I019971,C0395,P0328,cart,0,Beauty,443.38,2022-02-09
I019972,C0395,P0248,view,0,Sports,728.94,2021-11-26
I019973,C0395,P0388,purchase,1,Toys,1107.33,2023-12-22
I019974,C0395,P0383,view,0,Toys,5008.16,2022-04-05
I019975,C0395,P0438,view,0,Grocery,1445.23,2023-11-21
I019976,C0395,P0340,view,0,Beauty,394.02,2022-01-30
I019977,C0395,P0006,cart,0,Electronics,457.03,2024-01-27
I019978,C0395,P0178,cart,0,Clothing,1813.03,2022-02-01
I019979,C0395,P0243,view,0,Sports,1174.17,2024-09-21
I019980,C0395,P0373,purchase,2,Toys,4720.51,2024-03-15
I019981,C0395,P0326,cart,0,Beauty,633.15,2023-08-29
I019982,C0395,P0350,cart,0,Toys,567.09,2022-08-08
I019983,C0395,P0131,view,0,Clothing,1061.18,2024-12-13
I019984,C0395,P0399,view,0,Toys,200.38,2022-01-13
I019985,C0395,P0168,view,0,Clothing,2686.78,2023-11-29
I019986,C0395,P0371,purchase,5,Toys,3805.75,2024-01-12
I019987,C0395,P0129,view,0,Clothing,3000.3,2022-07-03
I019988,C0395,P0350,purchase,5,Toys,567.09,2024-11-28
I019989,C0395,P0274,view,0,Sports,895.14,2022-02-25
I019990,C0395,P0048,purchase,4,Electronics,1663.87,2022-04-08
I019991,C0395,P0158,cart,0,Clothing,4811.9,2022-07-16
I019992,C0395,P0286,view,0,Beauty,3546.51,2024-04-06
I019993,C0395,P0250,purchase,1,Sports,1415.32,2023-08-26
I019994,C0395,P0237,purchase,5,Sports,585.27,2024-10-02
I019995,C0395,P0373,cart,0,Toys,4720.51,2025-03-29
I019996,C0395,P0371,cart,0,Toys,3805.75,2022-02-05
I019997,C0395,P0453,view,0,Grocery,598.74,2024-08-30
I019998,C0395,P0046,purchase,1,Electronics,3320.97,2024-10-12
I019999,C0395,P0120,purchase,4,Books,404.62,2022-01-09
I020000,C0395,P0147,cart,0,Clothing,1586.1,2023-04-22
I020001,C0395,P0161,cart,0,Clothing,4482.57,2024-08-01
I020002,C0395,P0176,cart,0,Clothing,1370.1,2024-03-11
I020003,C0395,P0305,view,0,Beauty,126.41,2023-12-21
I020004,C0395,P0018,view,0,Electronics,400.77,2023-03-30
I020005,C0395,P0259,cart,0,Sports,1889.84,2024-12-15
I020006,C0395,P0369,purchase,4,Toys,241.02,2023-01-11
I020007,C0395,P0373,purchase,2,Toys,4720.51,2022-05-25
I020008,C0395,P0295,purchase,1,Beauty,727.01,2024-01-27
I020009,C0395,P0429,view,0,Grocery,242.92,2022-09-29
I020010,C0395,P0082,purchase,2,Books,389.24,2023-02-18
I020011,C0395,P0451,purchase,3,Grocery,283.68,2023-03-28
I020012,C0395,P0066,cart,0,Books,1175.45,2022-10-19
I020013,C0395,P0187,view,0,Home & Kitchen,2102.98,2023-04-28
I020014,C0395,P0020,purchase,1,Electronics,146.72,2022-01-12
I020015,C0395,P0443,cart,0,Grocery,508.07,2024-04-01
I020016,C0395,P0316,purchase,2,Beauty,281.01,2023-03-18
I020017,C0395,P0360,purchase,1,Toys,2692.89,2025-02-26
I020018,C0395,P0442,view,0,Grocery,3128.43,2024-07-12
I020019,C0395,P0381,purchase,2,Toys,1878.67,2022-09-05
I020020,C0395,P0449,purchase,4,Grocery,548.0,2024-11-06
I020021,C0395,P0283,purchase,5,Sports,2643.12,2024-07-11
I020022,C0395,P0372,purchase,5,Toys,1352.47,2022-08-14
I020023,C0395,P0059,purchase,5,Books,6465.06,2024-09-05
I020024,C0395,P0016,cart,0,Electronics,1823.53,2023-03-07
I020025,C0395,P0252,view,0,Sports,813.09,2024-06-16
I020026,C0395,P0034,view,0,Electronics,1441.15,2024-05-31
I020027,C0395,P0272,view,0,Sports,539.83,2022-06-29
I020028,C0395,P0196,view,0,Home & Kitchen,2039.41,2023-11-19
I020029,C0395,P0078,purchase,2,Books,2407.05,2024-01-23
I020030,C0395,P0451,cart,0,Grocery,283.68,2023-02-23
I020031,C0395,P0436,cart,0,Grocery,1823.51,2022-11-22
I020032,C0395,P0140,purchase,5,Clothing,1574.01,2023-09-22
I020033,C0395,P0246,cart,0,Sports,129.41,2021-12-03
I020034,C0395,P0359,view,0,Toys,381.53,2025-01-11
I020035,C0395,P0281,view,0,Sports,1740.32,2025-05-06
I020036,C0395,P0427,purchase,5,Grocery,480.26,2022-01-24
I020037,C0395,P0451,view,0,Grocery,283.68,2025-06-19
I020038,C0395,P0024,view,0,Electronics,573.84,2023-11-28
I020039,C0395,P0253,view,0,Sports,1656.34,2025-06-17
I020040,C0395,P0220,purchase,3,Home & Kitchen,629.65,2024-06-16
I020041,C0395,P0020,purchase,1,Electronics,146.72,2024-09-26
I020042,C0395,P0426,purchase,3,Grocery,8512.71,2024-03-18
I020043,C0395,P0058,purchase,1,Electronics,1608.12,2022-10-19
I020044,C0395,P0014,purchase,5,Electronics,5154.95,2022-01-15
I020045,C0395,P0036,purchase,2,Electronics,2244.59,2022-05-27
I020046,C0395,P0249,purchase,5,Sports,2434.06,2024-01-04
I020047,C0395,P0240,purchase,2,Sports,2239.4,2024-04-17
I020048,C0395,P0424,view,0,Grocery,1463.25,2022-03-09
I020049,C0395,P0008,purchase,5,Electronics,134.0,2022-08-04
I020050,C0395,P0431,purchase,5,Grocery,4772.51,2022-03-28
I020051,C0395,P0237,purchase,5,Sports,585.27,2022-11-07
I020052,C0395,P0101,purchase,2,Books,623.95,2023-07-09
I020053,C0395,P0448,purchase,1,Grocery,2654.35,2022-03-11
I020054,C0395,P0427,purchase,5,Grocery,480.26,2022-06-07
I020055,C0395,P0349,purchase,2,Toys,2714.37,2022-06-24
I020056,C0395,P0034,purchase,4,Electronics,1441.15,2022-11-12
I020057,C0395,P0385,cart,0,Toys,4860.24,2022-12-26
I020058,C0395,P0029,purchase,3,Electronics,431.55,2025-01-29
I020059,C0395,P0128,view,0,Clothing,243.43,2022-07-08
I020060,C0395,P0333,view,0,Beauty,262.02,2023-04-30
I020061,C0395,P0013,cart,0,Electronics,997.12,2024-05-07
I020062,C0395,P0153,cart,0,Clothing,2183.68,2022-05-05
I020063,C0395,P0201,purchase,1,Home & Kitchen,1361.75,2023-10-03
I020064,C0395,P0020,view,0,Electronics,146.72,2023-10-11
I020065,C0395,P0304,view,0,Beauty,323.69,2022-09-03
I020066,C0395,P0360,view,0,Toys,2692.89,2025-03-12
I020067,C0395,P0035,cart,0,Electronics,1057.6,2022-03-16
I020068,C0395,P0218,view,0,Home & Kitchen,961.98,2022-04-11
I020069,C0395,P0168,purchase,5,Clothing,2686.78,2022-03-27
I020070,C0395,P0268,purchase,5,Sports,350.5,2024-07-02
I020071,C0395,P0433,purchase,4,Grocery,594.66,2022-11-18
I020072,C0395,P0267,view,0,Sports,1513.8,2022-09-18
I020073,C0395,P0002,cart,0,Electronics,1468.41,2024-12-10
I020074,C0395,P0014,view,0,Electronics,5154.95,2022-07-12
I020075,C0395,P0185,cart,0,Home & Kitchen,465.57,2022-11-18
I020076,C0395,P0039,purchase,4,Electronics,436.94,2022-11-28
I020077,C0395,P0153,purchase,5,Clothing,2183.68,2025-02-14
I020078,C0395,P0352,cart,0,Toys,622.2,2025-06-11
I020079,C0395,P0127,cart,0,Clothing,2226.27,2024-05-16
I020080,C0395,P0043,cart,0,Electronics,612.21,2024-03-24
I020081,C0395,P0367,purchase,5,Toys,876.23,2022-05-11
I020082,C0395,P0099,purchase,4,Books,208.53,2023-10-19
I020083,C0395,P0269,purchase,5,Sports,1450.67,2024-11-15
I020084,C0395,P0106,view,0,Books,2500.42,2024-02-20
I020085,C0395,P0216,purchase,5,Home & Kitchen,318.92,2022-03-08
I020086,C0395,P0428,purchase,2,Grocery,152.23,2024-03-19
I020087,C0395,P0100,cart,0,Books,7014.85,2024-02-28
I020088,C0395,P0115,cart,0,Books,2866.96,2023-12-02
I020089,C0395,P0421,view,0,Grocery,472.63,2023-01-21
I020090,C0395,P0188,view,0,Home & Kitchen,4604.99,2022-10-09
I020091,C0395,P0009,view,0,Electronics,324.35,2023-06-09
I020092,C0395,P0118,purchase,1,Books,161.9,2023-01-06
I020093,C0395,P0103,cart,0,Books,1306.19,2023-07-11
I020094,C0395,P0238,purchase,3,Sports,1463.26,2022-07-10
I020095,C0395,P0447,purchase,2,Grocery,711.22,2022-10-24
I020096,C0395,P0239,view,0,Sports,793.18,2023-08-14
I020097,C0395,P0074,cart,0,Books,3312.72,2022-09-29
I020098,C0395,P0182,view,0,Home & Kitchen,3425.58,2025-02-23
I020099,C0395,P0243,purchase,4,Sports,1174.17,2024-01-14
I020100,C0395,P0050,cart,0,Electronics,1244.64,2022-10-09
I020101,C0395,P0288,cart,0,Beauty,285.47,2023-03-21
I020102,C0395,P0241,cart,0,Sports,2163.34,2023-09-17
I020103,C0395,P0190,purchase,5,Home & Kitchen,411.61,2021-12-31
I020104,C0395,P0268,purchase,5,Sports,350.5,2024-06-28
I020105,C0395,P0297,view,0,Beauty,858.47,2022-02-24
I020106,C0395,P0044,purchase,2,Electronics,1567.66,2025-03-14
I020107,C0395,P0381,purchase,1,Toys,1878.67,2022-07-10
I020108,C0395,P0050,view,0,Electronics,1244.64,2022-09-09
I020109,C0395,P0084,purchase,3,Books,2936.93,2023-06-17
I020110,C0395,P0316,view,0,Beauty,281.01,2023-08-20
I020111,C0395,P0275,cart,0,Sports,5128.76,2024-12-30
I020112,C0395,P0436,cart,0,Grocery,1823.51,2025-05-24
I020113,C0395,P0276,view,0,Sports,7153.09,2023-06-15
I020114,C0395,P0254,cart,0,Sports,1133.47,2024-06-26
I020115,C0395,P0202,view,0,Home & Kitchen,902.75,2023-07-05
I020116,C0395,P0229,purchase,5,Home & Kitchen,5523.02,2022-08-30
I020117,C0395,P0129,view,0,Clothing,3000.3,2024-06-10
I020118,C0395,P0414,view,0,Grocery,468.34,2022-08-06
I020119,C0395,P0327,purchase,1,Beauty,933.75,2024-08-03
I020120,C0395,P0207,view,0,Home & Kitchen,443.21,2022-03-01
I020121,C0395,P0150,purchase,4,Clothing,1385.77,2023-04-22
I020122,C0395,P0176,purchase,1,Clothing,1370.1,2022-05-04
I020123,C0395,P0331,purchase,1,Beauty,1224.05,2022-03-30
I020124,C0395,P0447,cart,0,Grocery,711.22,2024-12-19
I020125,C0395,P0325,view,0,Beauty,3054.96,2023-10-18
I020126,C0395,P0130,view,0,Clothing,124.97,2023-08-17
I020127,C0395,P0420,view,0,Grocery,291.33,2023-01-11
I020128,C0395,P0415,purchase,4,Grocery,548.6,2023-03-14
I020129,C0395,P0270,purchase,5,Sports,315.52,2023-03-23
I020130,C0395,P0169,view,0,Clothing,1179.24,2023-11-17
I020131,C0395,P0367,purchase,5,Toys,876.23,2021-11-21
I020132,C0395,P0228,view,0,Home & Kitchen,894.68,2023-05-15
I020133,C0395,P0073,purchase,1,Books,245.59,2023-01-09
I020134,C0395,P0374,purchase,5,Toys,461.99,2022-09-25
I020135,C0395,P0445,purchase,5,Grocery,3300.0,2023-07-18
I020136,C0395,P0444,purchase,3,Grocery,1544.9,2024-11-12
I020137,C0395,P0269,cart,0,Sports,1450.67,2023-03-26
I020138,C0395,P0132,view,0,Clothing,1672.76,2023-11-24
I020139,C0395,P0122,cart,0,Books,354.18,2024-03-18
I020140,C0395,P0022,view,0,Electronics,3923.15,2024-01-14
I020141,C0395,P0117,view,0,Books,5684.34,2025-05-15
I020142,C0395,P0447,cart,0,Grocery,711.22,2025-05-30
I020143,C0395,P0253,view,0,Sports,1656.34,2022-10-16
I020144,C0395,P0437,purchase,1,Grocery,194.24,2023-05-01
I020145,C0395,P0360,view,0,Toys,2692.89,2025-06-04
I020146,C0395,P0348,cart,0,Toys,2650.04,2023-06-27
I020147,C0395,P0081,view,0,Books,1864.97,2024-06-23
I020148,C0395,P0074,purchase,3,Books,3312.72,2023-09-03
I020149,C0395,P0148,view,0,Clothing,910.79,2022-09-11
I020150,C0395,P0127,purchase,2,Clothing,2226.27,2024-10-22
I020151,C0395,P0222,purchase,3,Home & Kitchen,2867.61,2022-09-24
I020152,C0395,P0402,purchase,5,Grocery,496.82,2023-11-12
I020153,C0395,P0073,view,0,Books,245.59,2022-11-16
I020154,C0395,P0295,cart,0,Beauty,727.01,2023-04-14
I020155,C0395,P0343,purchase,4,Beauty,5030.11,2023-10-28
I020156,C0395,P0192,purchase,4,Home & Kitchen,5596.44,2025-06-03
I020157,C0395,P0122,cart,0,Books,354.18,2023-10-31
I020158,C0395,P0150,purchase,3,Clothing,1385.77,2024-01-06
I020159,C0395,P0157,cart,0,Clothing,3635.86,2024-05-23
I020160,C0395,P0065,view,0,Books,690.7,2023-03-16
I020161,C0395,P0022,cart,0,Electronics,3923.15,2023-05-02
I020162,C0395,P0089,cart,0,Books,1652.89,2022-07-31
I020163,C0395,P0078,purchase,2,Books,2407.05,2025-06-16
I020164,C0395,P0242,view,0,Sports,313.28,2024-09-18
I020165,C0396,P0129,view,0,Clothing,3000.3,2024-05-26
I020166,C0396,P0322,cart,0,Beauty,1402.35,2024-01-17
I020167,C0396,P0224,cart,0,Home & Kitchen,696.92,2024-04-28
I020168,C0396,P0232,view,0,Home & Kitchen,291.83,2023-10-06
I020169,C0396,P0165,cart,0,Clothing,5292.9,2025-02-27
I020170,C0396,P0360,purchase,5,Toys,2692.89,2024-04-19
I020171,C0396,P0051,purchase,1,Electronics,569.86,2024-12-22
I020172,C0396,P0096,purchase,5,Books,646.27,2023-12-13
I020173,C0396,P0315,cart,0,Beauty,2534.71,2025-04-01
I020174,C0396,P0344,cart,0,Beauty,443.09,2023-11-05
I020175,C0396,P0443,cart,0,Grocery,508.07,2024-08-28
I020176,C0396,P0112,purchase,5,Books,2693.03,2024-05-04
I020177,C0396,P0094,purchase,3,Books,4052.29,2024-08-12
I020178,C0396,P0103,purchase,5,Books,1306.19,2025-03-09
I020179,C0396,P0101,purchase,1,Books,623.95,2024-08-06
I020180,C0396,P0186,purchase,4,Home & Kitchen,1580.51,2023-11-26
I020181,C0396,P0109,view,0,Books,1394.12,2023-12-23
I020182,C0396,P0074,cart,0,Books,3312.72,2024-01-21
I020183,C0396,P0344,view,0,Beauty,443.09,2024-09-08
I020184,C0396,P0240,cart,0,Sports,2239.4,2025-05-05
I020185,C0396,P0167,purchase,1,Clothing,931.93,2024-08-18
I020186,C0396,P0286,purchase,4,Beauty,3546.51,2024-05-08
I020187,C0396,P0157,cart,0,Clothing,3635.86,2025-06-20
I020188,C0396,P0334,cart,0,Beauty,2198.05,2025-05-23
I020189,C0396,P0321,purchase,4,Beauty,913.31,2024-08-10
I020190,C0396,P0208,cart,0,Home & Kitchen,1496.77,2023-12-25
I020191,C0397,P0389,cart,0,Toys,178.46,2025-05-28
I020192,C0397,P0367,purchase,2,Toys,876.23,2024-04-28
I020193,C0397,P0436,cart,0,Grocery,1823.51,2025-03-29
I020194,C0398,P0431,cart,0,Grocery,4772.51,2023-01-03
I020195,C0398,P0422,view,0,Grocery,2723.82,2022-06-03
I020196,C0398,P0253,purchase,5,Sports,1656.34,2022-10-11
I020197,C0398,P0017,view,0,Electronics,151.49,2024-07-17
I020198,C0398,P0439,view,0,Grocery,1726.56,2023-04-16
I020199,C0398,P0088,purchase,1,Books,1595.0,2022-08-02
